stream,price_type,bar_type,ts_event_ns,ts_init_ns,open,high,low,close,volume,ts_event,ts_init
strategy_5min,ASK,EURUSD.FOREX_MS-5-MINUTE-ASK-INTERNAL,1714415700000000000,1714415700000000000,1.07211,1.07211,1.07181,1.07195,729.0,2024-04-29 18:35:00+00:00,2024-04-29 18:35:00+00:00
strategy_5min,BID,EURUSD.FOREX_MS-5-MINUTE-BID-INTERNAL,1714415700000000000,1714415700000000000,1.0721,1.0721,1.0718,1.07194,1184.0,2024-04-29 18:35:00+00:00,2024-04-29 18:35:00+00:00
strategy_5min,ASK,EURUSD.FOREX_MS-5-MINUTE-ASK-INTERNAL,1714416000000000000,1714416000000000000,1.07196,1.07217,1.07189,1.07217,348.0,2024-04-29 18:40:00+00:00,2024-04-29 18:40:00+00:00
strategy_5min,BID,EURUSD.FOREX_MS-5-MINUTE-BID-INTERNAL,1714416000000000000,1714416000000000000,1.07195,1.07215,1.07188,1.07215,452.0,2024-04-29 18:40:00+00:00,2024-04-29 18:40:00+00:00
strategy_5min,ASK,EURUSD.FOREX_MS-5-MINUTE-ASK-INTERNAL,1714416300000000000,1714416300000000000,1.07216,1.07216,1.07206,1.07212,276.0,2024-04-29 18:45:00+00:00,2024-04-29 18:45:00+00:00
strategy_5min,BID,EURUSD.FOREX_MS-5-MINUTE-BID-INTERNAL,1714416300000000000,1714416300000000000,1.07215,1.07215,1.07205,1.07208,605.0,2024-04-29 18:45:00+00:00,2024-04-29 18:45:00+00:00
strategy_5min,ASK,EURUSD.FOREX_MS-5-MINUTE-ASK-INTERNAL,1714416600000000000,1714416600000000000,1.07212,1.07216,1.07204,1.07216,479.0,2024-04-29 18:50:00+00:00,2024-04-29 18:50:00+00:00
strategy_5min,BID,EURUSD.FOREX_MS-5-MINUTE-BID-INTERNAL,1714416600000000000,1714416600000000000,1.07209,1.07215,1.07202,1.07215,760.0,2024-04-29 18:50:00+00:00,2024-04-29 18:50:00+00:00
strategy_5min,ASK,EURUSD.FOREX_MS-5-MINUTE-ASK-INTERNAL,1714416900000000000,1714416900000000000,1.07216,1.07234,1.0721,1.07231,374.0,2024-04-29 18:55:00+00:00,2024-04-29 18:55:00+00:00
strategy_5min,BID,EURUSD.FOREX_MS-5-MINUTE-BID-INTERNAL,1714416900000000000,1714416900000000000,1.07214,1.07233,1.07207,1.07229,830.0,2024-04-29 18:55:00+00:00,2024-04-29 18:55:00+00:00
strategy_5min,ASK,EURUSD.FOREX_MS-5-MINUTE-ASK-INTERNAL,1714417200000000000,1714417200000000000,1.07233,1.07254,1.07201,1.07201,730.0,2024-04-29 19:00:00+00:00,2024-04-29 19:00:00+00:00
strategy_5min,BID,EURUSD.FOREX_MS-5-MINUTE-BID-INTERNAL,1714417200000000000,1714417200000000000,1.07231,1.07253,1.07199,1.07199,1800.0,2024-04-29 19:00:00+00:00,2024-04-29 19:00:00+00:00
strategy_5min,ASK,EURUSD.FOREX_MS-5-MINUTE-ASK-INTERNAL,1714417500000000000,1714417500000000000,1.072,1.07213,1.07152,1.07167,859.0,2024-04-29 19:05:00+00:00,2024-04-29 19:05:00+00:00
strategy_5min,BID,EURUSD.FOREX_MS-5-MINUTE-BID-INTERNAL,1714417500000000000,1714417500000000000,1.07198,1.0721,1.07151,1.07165,1962.0,2024-04-29 19:05:00+00:00,2024-04-29 19:05:00+00:00
strategy_5min,ASK,EURUSD.FOREX_MS-5-MINUTE-ASK-INTERNAL,1714417800000000000,1714417800000000000,1.07167,1.07207,1.07154,1.07201,610.0,2024-04-29 19:10:00+00:00,2024-04-29 19:10:00+00:00
strategy_5min,BID,EURUSD.FOREX_MS-5-MINUTE-BID-INTERNAL,1714417800000000000,1714417800000000000,1.07164,1.07205,1.07152,1.07199,852.0,2024-04-29 19:10:00+00:00,2024-04-29 19:10:00+00:00
