stream,price_type,bar_type,ts_event_ns,ts_init_ns,open,high,low,close,volume,ts_event,ts_init
sniffer_strategy,ASK,EURUSD.FOREX_MS-30-MINUTE-ASK-INTERNAL,1713319200000000000,1713319200000000000,1.06274,1.06299,1.06245,1.06277,3333.0,2024-04-17T02:00:00+00:00,2024-04-17T02:00:00+00:00
sniffer_strategy,BID,EURUSD.FOREX_MS-30-MINUTE-BID-INTERNAL,1713319200000000000,1713319200000000000,1.06273,1.06297,1.06243,1.06274,2696.0,2024-04-17T02:00:00+00:00,2024-04-17T02:00:00+00:00
sniffer_strategy,ASK,EURUSD.FOREX_MS-30-MINUTE-ASK-INTERNAL,1713321000000000000,1713321000000000000,1.06278,1.06343,1.06272,1.0634,2654.0,2024-04-17T02:30:00+00:00,2024-04-17T02:30:00+00:00
sniffer_strategy,BID,EURUSD.FOREX_MS-30-MINUTE-BID-INTERNAL,1713321000000000000,1713321000000000000,1.06277,1.06342,1.06271,1.06339,1594.0,2024-04-17T02:30:00+00:00,2024-04-17T02:30:00+00:00
sniffer_strategy,ASK,EURUSD.FOREX_MS-30-MINUTE-ASK-INTERNAL,1713322800000000000,1713322800000000000,1.06339,1.06358,1.06321,1.06332,2566.0,2024-04-17T03:00:00+00:00,2024-04-17T03:00:00+00:00
sniffer_strategy,BID,EURUSD.FOREX_MS-30-MINUTE-BID-INTERNAL,1713322800000000000,1713322800000000000,1.06338,1.06355,1.06319,1.06331,1045.0,2024-04-17T03:00:00+00:00,2024-04-17T03:00:00+00:00
sniffer_strategy,ASK,EURUSD.FOREX_MS-30-MINUTE-ASK-INTERNAL,1713324600000000000,1713324600000000000,1.06332,1.06346,1.063,1.06305,1595.0,2024-04-17T03:30:00+00:00,2024-04-17T03:30:00+00:00
sniffer_strategy,BID,EURUSD.FOREX_MS-30-MINUTE-BID-INTERNAL,1713324600000000000,1713324600000000000,1.0633,1.06344,1.06298,1.06303,1416.0,2024-04-17T03:30:00+00:00,2024-04-17T03:30:00+00:00
sniffer_strategy,ASK,EURUSD.FOREX_MS-30-MINUTE-ASK-INTERNAL,1713326400000000000,1713326400000000000,1.06305,1.0631,1.06272,1.06277,1440.0,2024-04-17T04:00:00+00:00,2024-04-17T04:00:00+00:00
sniffer_strategy,BID,EURUSD.FOREX_MS-30-MINUTE-BID-INTERNAL,1713326400000000000,1713326400000000000,1.06304,1.06309,1.0627,1.06275,1270.0,2024-04-17T04:00:00+00:00,2024-04-17T04:00:00+00:00
sniffer_strategy,ASK,EURUSD.FOREX_MS-30-MINUTE-ASK-INTERNAL,1713328200000000000,1713328200000000000,1.06275,1.06313,1.06269,1.063,1365.0,2024-04-17T04:30:00+00:00,2024-04-17T04:30:00+00:00
sniffer_strategy,BID,EURUSD.FOREX_MS-30-MINUTE-BID-INTERNAL,1713328200000000000,1713328200000000000,1.06274,1.06311,1.06267,1.06298,949.0,2024-04-17T04:30:00+00:00,2024-04-17T04:30:00+00:00
sniffer_strategy,ASK,EURUSD.FOREX_MS-30-MINUTE-ASK-INTERNAL,1713330000000000000,1713330000000000000,1.063,1.063,1.06236,1.06238,754.0,2024-04-17T05:00:00+00:00,2024-04-17T05:00:00+00:00
sniffer_strategy,BID,EURUSD.FOREX_MS-30-MINUTE-BID-INTERNAL,1713330000000000000,1713330000000000000,1.06297,1.06298,1.06234,1.06236,695.0,2024-04-17T05:00:00+00:00,2024-04-17T05:00:00+00:00
sniffer_strategy,ASK,EURUSD.FOREX_MS-30-MINUTE-ASK-INTERNAL,1713331800000000000,1713331800000000000,1.06237,1.0624,1.06164,1.06164,1641.0,2024-04-17T05:30:00+00:00,2024-04-17T05:30:00+00:00
sniffer_strategy,BID,EURUSD.FOREX_MS-30-MINUTE-BID-INTERNAL,1713331800000000000,1713331800000000000,1.06236,1.06238,1.06162,1.06162,1384.0,2024-04-17T05:30:00+00:00,2024-04-17T05:30:00+00:00
sniffer_strategy,ASK,EURUSD.FOREX_MS-30-MINUTE-ASK-INTERNAL,1713333600000000000,1713333600000000000,1.06164,1.06169,1.06099,1.06109,2195.0,2024-04-17T06:00:00+00:00,2024-04-17T06:00:00+00:00
sniffer_strategy,BID,EURUSD.FOREX_MS-30-MINUTE-BID-INTERNAL,1713333600000000000,1713333600000000000,1.06163,1.06167,1.06097,1.06108,1951.0,2024-04-17T06:00:00+00:00,2024-04-17T06:00:00+00:00
