stream,price_type,bar_type,ts_event_ns,ts_init_ns,open,high,low,close,volume,ts_event,ts_init
sniffer_engine,ASK,EURUSD.FOREX_MS-1-MINUTE-ASK-EXTERNAL,1.71E+18,1.71E+18,1.06165,1.06168,1.06158,1.06168,56,2024-04-16T05:22:00+00:00,2024-04-16T05:22:00+00:00
sniffer_engine,BID,EURUSD.FOREX_MS-1-MINUTE-BID-EXTERNAL,1.71E+18,1.71E+18,1.06167,1.06171,1.06166,1.0617,58,2024-04-16T05:23:00+00:00,2024-04-16T05:23:00+00:00
sniffer_engine,ASK,EURUSD.FOREX_MS-1-MINUTE-ASK-EXTERNAL,1.71E+18,1.71E+18,1.06168,1.06173,1.06168,1.06173,42,2024-04-16T05:23:00+00:00,2024-04-16T05:23:00+00:00
sniffer_engine,BID,EURUSD.FOREX_MS-1-MINUTE-BID-EXTERNAL,1.71E+18,1.71E+18,1.0617,1.06172,1.06168,1.06168,90,2024-04-16T05:24:00+00:00,2024-04-16T05:24:00+00:00
sniffer_engine,ASK,EURUSD.FOREX_MS-1-MINUTE-ASK-EXTERNAL,1.71E+18,1.71E+18,1.06172,1.06175,1.0617,1.06171,91,2024-04-16T05:24:00+00:00,2024-04-16T05:24:00+00:00
sniffer_engine,BID,EURUSD.FOREX_MS-1-MINUTE-BID-EXTERNAL,1.71E+18,1.71E+18,1.06168,1.06171,1.06167,1.06169,68,2024-04-16T05:25:00+00:00,2024-04-16T05:25:00+00:00
sniffer_engine,ASK,EURUSD.FOREX_MS-1-MINUTE-ASK-EXTERNAL,1.71E+18,1.71E+18,1.0617,1.06173,1.06169,1.06172,26,2024-04-16T05:25:00+00:00,2024-04-16T05:25:00+00:00
sniffer_engine,BID,EURUSD.FOREX_MS-1-MINUTE-BID-EXTERNAL,1.71E+18,1.71E+18,1.0617,1.0617,1.06168,1.06168,40,2024-04-16T05:26:00+00:00,2024-04-16T05:26:00+00:00
sniffer_engine,ASK,EURUSD.FOREX_MS-1-MINUTE-ASK-EXTERNAL,1.71E+18,1.71E+18,1.06172,1.06172,1.06169,1.0617,13,2024-04-16T05:26:00+00:00,2024-04-16T05:26:00+00:00
sniffer_engine,BID,EURUSD.FOREX_MS-1-MINUTE-BID-EXTERNAL,1.71E+18,1.71E+18,1.06168,1.0617,1.06168,1.06169,17,2024-04-16T05:27:00+00:00,2024-04-16T05:27:00+00:00
